Attaching to listo429c_nextcl_1, listo429c_dd_1, listo429c_me_1, listo429c_listoa_1, listo429c_pgcouch_1, listo429c_adminer_1, listo429c_listo429c_1, listo429c_sqlpad_1, listo429c_maria_1, listo429c_couchdb_1, listo429c_postgres_1, listo429c_pgadmin_1, listo429c_maintapp_1, listo429c_vpv445gb_1
[36madminer_1    |[0m 2020-04-11T04:09:15.195606615Z [Sat Apr 11 04:09:15 2020] PHP 7.4.4 Development Server (http://[::]:8080) started
[36mpgcouch_1    |[0m 2020-04-16T17:40:02.142614965Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjPlsQBJhgdA6j8QZCUy4FV3AKLuPm51SQlAMqker1lJDiA18UTY1wCxbz5udYkMSfJEGLQAYtB-PI5SADnKHmJWFgB1EWL2","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1504841,"external":440045,"active":622272},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1504841,"disk_format_version":7,"data_size":622272,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T17:41:02.156505623Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjPlsQBJhgdA6j8QZCUy4FCXyJAkj1dBUgKQTKrHr0YBpMYerxqIgxZAHLSfkLoDEHX3CalrgKibj8dtDiC3xUPclgUAw41i9g","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1504841,"external":440045,"active":622272},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1504841,"disk_format_version":7,"data_size":622272,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T17:41:16.137898654Z poststbl: Checkpoint 1057 is current next check in: 120 seconds
[36mpgcouch_1    |[0m 2020-04-16T17:42:02.168655423Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlKQDJJPv___9nJTLgUpMAUlOPV00eC5BkeACk_hOh7gBE3X1C6hZA1O0npK4Bom4-bnWJDEny-D3pAPJkPERNFgAvRGL2","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1504841,"external":440045,"active":622272},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1504841,"disk_format_version":7,"data_size":622272,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T17:43:02.182012020Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjPlsQBJhgNA6v____ezEhnwqmuAqJuPW12SApBMsgcqwq0mkSFJHq8CiGUPIJYRVLcAom4_HkclgBxVj9esJAeQmniImiwA2Hxi9g","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1504841,"external":440045,"active":622272},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1504841,"disk_format_version":7,"data_size":622272,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T17:43:16.152005979Z poststbl: Checkpoint 1057 is current next check in: 120 seconds
[36mpgcouch_1    |[0m 2020-04-16T17:44:02.194074174Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjPlsQBJhgNA6v____ezEhnwqnsAUfefkLoFEHX7catLSgCSSfVEmNUAMWs-HrMcQGbF4zUrSQGkxh6vmkSGJHmIgiwA90xi9g","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1504841,"external":440045,"active":622272},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1504841,"disk_format_version":7,"data_size":622272,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T17:45:02.208202600Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuRAYeCPBYgyfAASP0nQt0BiLr7hNQtgKjbT0hdA0TdfNzqkhKAZFI9XrclOYDUxONXowBSYw9RkwUAiQJi9g","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1504841,"external":440045,"active":622272},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1504841,"disk_format_version":7,"data_size":622272,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T17:45:16.166587415Z poststbl: Checkpoint 1057 is current next check in: 120 seconds
[36mpgcouch_1    |[0m 2020-04-16T17:46:02.236627072Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjPlsQBJhgdA6j8QZCUy4FW3AKJuPyF1ByDq7hNS1wBRNx-3uiQHIJkUj9dtSQkgNfX41SiA1NjjVZPIkCQPUZAFAMuAYvY","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1504841,"external":440045,"active":622272},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1504841,"disk_format_version":7,"data_size":622272,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T17:47:02.248868321Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjPlsQBJhgdA6j8QZCUy4FCXpAAkk-zxqoGYtQBi1n5C6g5A1N0npK4Bom4-HrclgNxWj9_9DiA18XjVJDIkyUMUZAEAyuRi9g","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1504841,"external":440045,"active":622272},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1504841,"disk_format_version":7,"data_size":622272,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T17:47:16.181058418Z poststbl: Checkpoint 1057 is current next check in: 120 seconds
[36mpgcouch_1    |[0m 2020-04-16T17:48:02.261555469Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjPlsQBJhgdA6j8QZCUy4FXXAFE3n5C6BRB1-wmpOwBRdx-3uqQEIJlUj9dtSQ4gNfH41SiA1NjjVZPIkCQPUZAFALaAYvY","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1312329,"external":440045,"active":622270},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1312329,"disk_format_version":7,"data_size":622270,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T17:49:02.279037307Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjPlsQBJhgNA6v____ezEhlwqEtyAJJJ8UBFuNVAzHoAMYugugUQdfsJqWuAqJuPW10iQ5I8XguTEkCOr8evRgGkxh6iJgsAFJ1i9g","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1312329,"external":440045,"active":622270},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1312329,"disk_format_version":7,"data_size":622270,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T17:49:16.194490231Z poststbl: Checkpoint 1057 is current next check in: 120 seconds
[36mpgcouch_1    |[0m 2020-04-16T17:50:02.290547451Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjPlsQBJhgdA6j8QZCUy4FV3AKLuPiF1CyDq9hNS1wBRNx-3uqQEIJlUj9dtSQ4gNfH41SiA1NjjVZPIkCQPUZAFAN6AYvY","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1312329,"external":440045,"active":622270},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1312329,"disk_format_version":7,"data_size":622270,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T17:51:02.303739801Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjPlsQBJhgdA6j8QZCUy4FV3AKLuPiF1CyDq9uNWl8iQJE-EhQ0Qg-bjVpeUACST6vGalaQAUmOPX40DSE08RE0WADOLYvY","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1312329,"external":440045,"active":622270},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1312329,"disk_format_version":7,"data_size":622270,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T17:51:16.206185474Z poststbl: Checkpoint 1057 is current next check in: 120 seconds
[36mpgcouch_1    |[0m 2020-04-16T17:52:02.315476730Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlJQDJpPr___9nJTLgUJPHAiQZDgApoLL7hNQtgKjbT0jdA4g6gvY2QNTNx60uyQHkh3i8ZiUpgNTY41WTyJAkD1GQBQAVv2L2","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1312329,"external":440045,"active":622270},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1312329,"disk_format_version":7,"data_size":622270,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T17:53:02.329866583Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjPlsQBJhgVA6v____uzEhlwqEtkSJIHqsCtAGLQA4hBBNUdgKi7j1tdUgKQTKrHa1aSA0hNPH41CiA19kS4qQHipvlAdVkAk6li9g","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1312329,"external":440045,"active":622270},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1312329,"disk_format_version":7,"data_size":622270,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T17:53:16.216292386Z poststbl: Checkpoint 1057 is current next check in: 120 seconds
[36mpgcouch_1    |[0m 2020-04-16T17:54:02.343180483Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuRAYeCPBYgyfAASP0nQt0BiLr7hNQtgKjbT0hdA0TdfNzqkhKAZFI9XrclOYDUxONXowBSYw9RkwUAiQJi9g","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1312329,"external":440045,"active":622270},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1312329,"disk_format_version":7,"data_size":622270,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T17:55:02.363048214Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlKQDJJPv___9nJTLgUJPHAiQZHgCp_0Soa4Com49bXSJDkjxeg5IcQI6Kx68mAaSmnggHHYA46D4hdQsg6vYD1WUBADiTYvY","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1312329,"external":440045,"active":622270},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1312329,"disk_format_version":7,"data_size":622270,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T17:55:16.230026532Z poststbl: Checkpoint 1057 is current next check in: 120 seconds
[36mpgcouch_1    |[0m 2020-04-16T17:56:02.375134012Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjPlsQBJhgdA6j8QZCUy4FCXyJAkj1cBxKAFEIP2E1J3AKLuPm51SQlAMqmeCDsbIGbNx2OWAsgse7xmJTmA1MRD1GQBAIeRYvY","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1312329,"external":440045,"active":622270},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1312329,"disk_format_version":7,"data_size":622270,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T17:57:02.389703920Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlOQDJpPj___9nJTLgUJPHAiQZHgCp_3jVJTIkyRNh0AKIQftxq0tKADmqngizGiBmzcdjlgLILHsizDoAMes-UF0WAJ0EYvY","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1312329,"external":440045,"active":622270},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1312329,"disk_format_version":7,"data_size":622270,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T17:57:16.244171403Z poststbl: Checkpoint 1057 is current next check in: 120 seconds
[36mpgcouch_1    |[0m 2020-04-16T17:58:02.400474176Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuRAYeCPBYgyXAASAGV3SekbgFE3X5C6hog6ubjVpeUACST6vG6LckBpCYevxoFkBp7Ivz4AOImkLosAEZmYvY","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1312329,"external":440045,"active":622270},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1312329,"disk_format_version":7,"data_size":622270,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T17:59:02.412885328Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjPlsQBJhgYg9f____lZiQx41T2AqPtPSN0CiLr9uNUlOQDJpHi8ZiUpgNTYE2HfAYh993GrS2RIksdvWQLIsnqImiwAii1i9g","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1312329,"external":440045,"active":622270},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1312329,"disk_format_version":7,"data_size":622270,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T17:59:16.257572566Z poststbl: Checkpoint 1057 is current next check in: 120 seconds
[36mpgcouch_1    |[0m 2020-04-16T18:00:02.425892698Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjPlsQBJhgdA6j8QZCUy4FW3AKJuPyF1ByDq7uNWl-QAJJPi8dqZlABSU0-Euxog9s3HY5YCyCx7vGYlMiTJQxRkAQAHJ2L2","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1312329,"external":440045,"active":622270},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1312329,"disk_format_version":7,"data_size":622270,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T18:01:02.437167028Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjPlsQBJhgNA6v____ezEhlwqEtKAJJJ9UBFuNVAzFoAMWs_IXUNEHXz8dipALLTngg7H0DMwqMukSFJHq-CJAeQZfEQNVkA4wVi9g","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1312329,"external":440045,"active":622270},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1312329,"disk_format_version":7,"data_size":622270,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T18:01:16.272250005Z poststbl: Checkpoint 1057 is current next check in: 120 seconds
[36mpgcouch_1    |[0m 2020-04-16T18:02:02.452846004Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlOQDJpPj___9nJTLgUJPHAiQZHgCp_0Soa4Com09I3QKIuv241SUlgNxWj9fOJAWQGnsi3HUAYt993OoSGZLkIQZlAQDoSGL2","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1312329,"external":440045,"active":622270},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1312329,"disk_format_version":7,"data_size":622270,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T18:03:02.464604725Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjPlsQBJhgVA6v____uzEhnwqnsAUfefkLoDEHX3catLUgCSSfZEmNUAMWs-bnWJDEnyeA1KSgBZVo9fjQNITTxETRYAzrZi9g","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1312329,"external":440045,"active":622270},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1312329,"disk_format_version":7,"data_size":622270,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T18:03:16.285688563Z poststbl: Checkpoint 1057 is current next check in: 120 seconds
[36mpgcouch_1    |[0m 2020-04-16T18:04:02.483164248Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjPlsQBJhgYg9f____lZiQx41R2AqLuPW12SA5BMigcqImTWAohZ-_GYlQAyq54Isx5AzMKjLkkBZJY9XjWJDEnyEAVZAJDkYvY","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1312329,"external":440045,"active":622270},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1312329,"disk_format_version":7,"data_size":622270,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T18:05:02.494115831Z poststbl: {"db_name":"postsdb","purge_seq":"0-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlOQDJpPj___9nJTLgUJPHAiQZHgCp_3jVJTIkyRNh0AGIQfcJqVsAUbefkLoGiLr5uNUlJYA8WY_XbUkKIDX2EDVZAIqgYvY","update_seq":"1058-g1AAAAEzeJzLYWBg4MhgTmHgzcvPy09JdcjLz8gvLskBCjMlMiTJ____PyuxAYeCJAUgmWQPVjMRlxoHkJp4sJoeXGoSQGrqwWrqcajJYwGSDA1ACqhsflZiN151CyDq9mcltuJVdwCi7n5WYh1edQ8g6oDuq8gCANNUZxg","sizes":{"file":1312329,"external":440045,"active":622270},"other":{"data_size":440045},"doc_del_count":114,"doc_count":885,"disk_size":1312329,"disk_format_version":7,"data_size":622270,"compact_running":false,"cluster":{"q":8,"n":1,"w":1,"r":1},"instance_start_time":"0"}
[36mpgcouch_1    |[0m 2020-04-16T18:05:16.300326715Z poststbl: Checkpoint 1057 is current next check in: 120 seconds
